,Unnamed: 0,qid,question_text,target
15513,15513,030c0dacaa1117c38df0,"What is your opinion of dividing every linguistic state of India into more than one? Already, Hindi and Telugu have more than one state because every Indian attitude changed as his state is his country.",1
15557,15557,030df81570ff6cff1717,Where is the best place a socially awkward man can seduce women and bring them home?,1
15595,15595,030f79bc3336ee7b73ed,Whenever I see an American woman I am turned on but when I realize they won't wash their ass after poop I get repulsed. What should I do?,1
15598,15598,030f838fa74b4d9feb16,"Was it an expansionist colonial mindset requiring annihilation and ethnic cleansing that was the fundamental basis for the genocide of the Herero and the Nama African Tribes in German South West Africa, Jews, and Sinhalese of Uva - Wellassa?",1
15627,15627,031154380bf3f489fc04,"If a woman has casual sex with men in her work place, or other men outside of work, while constantly leading on other men, does that make her a slut?",1
15636,15636,0311baa8a4cf84d54964,Can Moroccans that have stayed for more than 4 years regularly be deported? There are 17% of all Moroccan population in EU. This is craziness.,1
15637,15637,0311ea13d351a5280c96,Are Jewish evil?,1
15644,15644,03126a83aaaa487c0c53,"When TV shows push lesbians, Gays, feminism, does it make the movie feel less entertaining? Like ghostbusters and others?",1
15655,15655,0312ad5c26c09841a5d6,Why did Michelle Obama and others use the #BringBackOurGirls campaign to protest girls who were kidnapped by Boko haram? They took no action when boys were being selectively killed.,1
15670,15670,0313b1cb68c6a71eb064,What size orange jumpsuit will Donald Trump need once he goes to prison?,1
15704,15704,031571268c668e6babba,"Being a south Indian, how does Balaji understand the feelings of north Indians?",1
15706,15706,03158c5cb30f5350b4b2,Are most muslims perverted and into womanizing?,1
15732,15732,0316ddc468e1282a14a4,Would it be possible for fat people to wear skinny jeans?,1
15778,15778,03192b5f3775a65dbbc9,"Do the ""mentally ill"" still have mixed views as to whether homosexuality is a ""mental illness""?",1
15796,15796,031ab2c881d52f535b3e,Is child maintenance included in the wife maintenance?,1
15845,15845,031d4a7009f8717487a9,How come only Islam relates with bombs if terrorism has no religion?,1
15906,15906,03202d170d1084d60360,Where can I find Trump toilet paper to wipe my bottom with?,1
15928,15928,032156b679161eeb3d29,Why are Pakistani citizens so ignorant? Are they informed about Pak China deals? Why are they not opposing the give decision?,1
15929,15929,032157ac61596efd13a0,Will the US Navy ever admit to utilizing Navy diver/s to breathing underwater with artificial gills?,1
15973,15973,0323762397588dc7d766,"Which girls are more pretty, Punjabi or Gujarati?",1
15979,15979,0323c1443d56bbbcd083,"Why is the belief that liberalism is a ""mental disorder"" so widespread amongst conservatives, and is there any evidence to support the claim?",1
15981,15981,0323cb4ec9d3f3ff5a30,Is the idea of “white privilege” an Afrocentric conspiracy theory?,1
15994,15994,03245574d06b2aa96598,Why do most bhakts term Indian Christians as 'rice bag converts'?,1
16000,16000,0324bfed740ad6ad7f7b,"Does Wikipedia claim that Robert Mueller when to Princeton, not Harvard, so as to obscure his deep ties to Barack Obama?",1
16004,16004,0325077fb08347927f66,Why are Brazilians so negative about their own country? Brazil is certainly better off than many other nations and yet its people seem to complain more than people from poorer nations. Why?,1
16014,16014,0325870c81f69c5439a9,Why are there so many presumptive questions about Trump appearing on Quora lately? Is it because they are designed more to influence opinion rather than to get a genuine answer and are actually part of a larger pro-Trump propaganda campaign?,1
16022,16022,03263152ee1acecf2010,Why don't democrats rename their party the communist party and be upfront about their goals? Are they incapable of honesty?,1
16038,16038,0326e4bc4d3d35b4f60b,"Why do Americans like guns so much that they need to amend their Constitution just to protect their right to guns? Wouldn't a community without mass gun usage be safer, like in the case of Japan?",1
16077,16077,032914699f6b6c113755,"Why wont the GOP ""which claim family values first"" make this truly ignorant and egregiously vulgar President resign?",1
16083,16083,032942fcf2e13d92ac12,Are Malaysians too complacent and not have the urge for a change to catch up with other countries?,1
16098,16098,0329ef6b810a11cb974f,Why are the doctors in Europe so inefficient?,1
16155,16155,032c902d5bceff949f40,Were you ever raped and you ended up enjoying it?,1
16160,16160,032cf222dba26ea719ab,With how many officials did manushi chhillar shared her bed to win miss world 2017 ? I am not from Pakistan.,1
16169,16169,032d5ebf4a906cc00988,Why cannot the North Indians behave like civilized humans?,1
16199,16199,032eb330b07475a12727,Should we kick useless Vietnam out of ASEAN and the UN?,1
16216,16216,032facdf67f0ea01ce71,"How far will Donald Trump go, before he is impeached? Is he beyond his limits yet? (June 2018)",1
16222,16222,032fe5da87b54ec08eee,"Why is it so that while in a relationship, a girl never accepts her mistake, even if that is going to cost the relationship?",1
16225,16225,032ffe02848e376237b7,Is eating beef illegal in the USA? Are people generally lynched for eating beef? Are cattle traders beaten to death like in India?,1
16231,16231,0330359047e1b58736db,Why do Indians speak English in such a tough way to understand?,1
16242,16242,0330c0b585708c12fa50,"My crush says my micropenis will ruin our sex life until I fully metabolize Hegel’s “Differenz des Fichteschen und Schellingschen Systems der Philosophie,” which she calls the Kama Sutra of the West. I distrust the Jena period. What should I do?",1
16268,16268,033223927ff79576dc5c,Is food really the 'New Rock and Roll' or is it just another way for a generation of bored fatties to kill time?,1
16287,16287,0332e66a9a9701ea0027,"Why do women create players and womanizers then blame ""men"" when their handy work comes full circle?",1
16331,16331,0334eb0a2f3c933aa65a,"How many movies and TV shows will promote their gun wielding, mass murdering “hero""on Kimmel's show while he cries about gun violence?",1
16352,16352,0335ecdafd42f8b734a2,Why do boys cheat and marry someone else?,1
16410,16410,0338d71aacb5ca7a828c,"Why are Democratic Socialist Americans, who support politicians such as Bernie Sanders or Elizabeth Warren referred to by many as communists? Is that McCarthyism?",1
16420,16420,0339884f215d81b8d4f8,Why are sluts better than feminists?,1
16438,16438,033a4fc08a7270ff702a,"Who is superior, a beautiful girl or a smart boy? Both are 18 years of age.",1
16443,16443,033a6fc43f205d3896b1,Do you think that Mr. Trumps remarks during the funerals of the teenagers killed at Marjory Stoneman Douglas High School in Parkland were reflective of the thoughts of all Americans?,1
16462,16462,033b1f6012ac1f9a27f2,Since Brahmin and Bania are resenting reservations should BC/SC/ST give them a separate country? They are just 6% in India.,1
16470,16470,033bd25145dd300e6b91,Is Singapore becoming a shitslam theocracy?,1
16473,16473,033be928d1847cf47d5b,"Are woman from Utah, from another planet?",1
16474,16474,033beccbbcedc9affe75,"Can gun violence be eradicated if we remove the words ""gun"" and ""firearm"" from all dictionaries?",1
16489,16489,033c96f9518d7a6ac9a8,Why are whites so much more prone to suicide than Asians? Could circumcision in whites lead to more suicide?,1
16491,16491,033ccc2dc522e5bd72f5,Do pansexuals go to hell?,1
16492,16492,033ce1863177770c28dc,How would Die Hard (1988) have ended if John McClane had been castrated after his divorce?,1
16516,16516,033dc9456ddf582b98d2,Why is affirmative action available to Hispanics but not to Asians/Indians?,1
16547,16547,033f5a301cf30a0c0418,Why should I have to take off my shirt at the beach?,1
16573,16573,0340df0726c1d3409b20,Culture of the United States of America: ,1
16582,16582,03411734cfa8b39459b0,What’s your favorite kind of sausage?,1
16584,16584,034150d65b739a01606d,How do you prepare your dog/cat for cooking?,1
16590,16590,0341ccb318ad1b16a151,How can one report Indian Hindus posting targeted harassment questions against Indian and other Muslims on Quora?,1
16621,16621,03433ffe1d1e1e908ed6,Should an atheist teach his or her children about religious figures?,1
16647,16647,03443a726baf24b72cce,"What does “southern pride” mean? Are southerners proud because they owned slaves, or because they were traitors who fought against this country?",1
16680,16680,034600736488a44db254,Why doesn't Pakistan invade Afghanistan to end all Afghan and Indian terrorist activities?,1
16684,16684,03464ac561b8b675990a,"Why do disabled persons not understand ""united we stand"" and ""divided we fall”?",1
16693,16693,034706938517d383695c,Why are blacks not usually seen as being a standard of beauty?,1
16709,16709,0347ad268f1c4f78dfc1,Why men don't listen and women can't read maps?,1
16736,16736,0348901b73f2742cb3f7,Why is Sikhism such an obviously false religion with pakhandi gurus on the charas?,1
16747,16747,034943e211ff56faf5fa,"Why do most women carry two, often large, bags on the bus/subway? It seems unnecessarily cumbersome and inconveniences other travelers.",1
16799,16799,034bc06b7e294f2d39fa,What will be the reason of Apocalypse on earth? Will they be Muslims or any other religious group?,1
16819,16819,034d12808d4270bac1a7,What are the alternatives available to KCN in Indian pharmacy stores?,1
16831,16831,034dadb82db0211e2ca7,How do I sign up for a Quora account?,1
16843,16843,034e15ebf087b855b682,"Who buttered Roseanne's bread better, the left or the right?",1
16853,16853,034e95e538380e7ee941,Why do people in India don't even get their basic needs?,1
16863,16863,034efd33b8dad81f896c,What was the real reason behind large number of innocent Tamil people killed in Sri Lanka? Is that true Tamil Muslims are not interested in eelam?,1
16864,16864,034f038fc41fb66e1da3,Why are many black women so fat?,1
16867,16867,034f545e032f18c66be4,"Why don't we ban poor people from having more children? Punishable by vasectomy, and children being taken by an organization to be raised at the parent's expense (accrual expenses). No one wants to starve to death, this is child abuse.",1
16872,16872,034f6f1af18781f8e760,"I really want to try incest with my mother, how should I start?",1
16947,16947,03527e98f85cb6e201d7,"As a Sikh or Muslim, if I convert to Hinduism what extra socio-economic benefits will I get in India from Indian Government and Saffron terrorists?",1
16960,16960,0353289cd0b6ba9d143a,Can I have sex with my married cousin?,1
16967,16967,035385d6da797d7e4bf4,"Is The Donald Trump a man or a woman? Is he just a sissy or a homosexual? Is He a Jew? Did he win due to the lack of credibility, mental and emotional intelligence intelligence, creativity, maturity, personality and vision by Americans?",1
16997,16997,0355392a25199a04f412,"How right wing are the Northern counties of California, such as Siskiyou?",1
17005,17005,035580c850d0997663ac,"Why are Baby Boomers always so rude, domineering, and bitter? Like, everywhere in the world they’re like this.",1
17030,17030,035705fcde298deafd16,Why is so much of the world so S-T-U-P-I-D? Use the morons of North Korea as a modern day example. Why do they follow little fat dumb ass?,1
17057,17057,035890aeec7f6253d572,"What is humanity? Why can't we just kill people to solve our problems? If a country faces a refugee crisis, why can't it just kill the refugees who have illegally made it to that country?",1
